seed_pair_index,working_model,noise_fraction,global_scale_factor,measurement_whitened_residual_rms,coverage_observed_radial_68,coverage_observed_radial_95,coverage_latent_radial_68,coverage_latent_radial_95
4,gls_flattened,0.1,1.0,1.6396003649000404,0.5162222222222222,0.8193333333333334,0.2847777777777778,0.5193333333333333
4,gls_flattened,0.1,2.0,0.8198001824500202,0.8275555555555556,0.9883333333333333,0.5292222222222223,0.8221111111111111
4,gls_flattened,0.2,0.5,2.4556740783745825,0.3438888888888889,0.6173333333333334,0.2333333333333333,0.4488888888888889
4,gls_flattened,0.2,1.0,1.2278370391872913,0.6272222222222222,0.918,0.4573333333333333,0.7576666666666667
4,gls_flattened,0.2,2.0,0.6139185195936456,0.9241111111111112,0.9991111111111112,0.7646666666666667,0.9706666666666667
4,gls_flattened,0.4,0.5,2.2062855137001094,0.3798888888888889,0.6601111111111111,0.311,0.5774444444444445
4,gls_flattened,0.4,1.0,1.1031427568500547,0.6702222222222223,0.945,0.5857777777777778,0.8874444444444444
4,gls_flattened,0.4,2.0,0.5515713784250273,0.9508888888888888,0.9998888888888889,0.8945555555555554,0.9981111111111112
4,gls_flattened,0.8,0.5,2.119724329642675,0.3834444444444445,0.663,0.2852222222222222,0.5292222222222223
4,gls_flattened,0.8,1.0,1.0598621648213375,0.6737777777777777,0.9458888888888889,0.5397777777777778,0.8502222222222223
4,gls_flattened,0.8,2.0,0.5299310824106688,0.9497777777777778,0.9998888888888889,0.8584444444444445,0.9915555555555556
4,ols,0.05,0.5,5.471224505102627,0.19044444444444444,0.36977777777777776,0.11444444444444445,0.22666666666666668
4,ols,0.05,1.0,2.7356122525513134,0.37666666666666665,0.6522222222222221,0.23166666666666666,0.43244444444444446
4,ols,0.05,2.0,1.3678061262756567,0.6621111111111111,0.9211111111111111,0.4385555555555556,0.7196666666666666
4,ols,0.1,0.5,3.214594923087166,0.27711111111111114,0.5104444444444445,0.15155555555555555,0.28577777777777774
4,ols,0.1,1.0,1.607297461543583,0.5176666666666666,0.8241111111111111,0.29133333333333333,0.5243333333333333
4,ols,0.1,2.0,0.8036487307717916,0.8327777777777778,0.991,0.5344444444444444,0.8298888888888888
4,ols,0.2,0.5,2.4511162999148284,0.3478888888888889,0.6201111111111112,0.23111111111111113,0.45455555555555555
4,ols,0.2,1.0,1.2255581499574142,0.6312222222222222,0.9158888888888889,0.46222222222222226,0.7625555555555555
4,ols,0.2,2.0,0.6127790749787071,0.9209999999999999,0.9992222222222221,0.7701111111111111,0.9715555555555556
4,ols,0.4,0.5,2.2229762208907435,0.38711111111111113,0.6678888888888889,0.3111111111111111,0.5814444444444444
4,ols,0.4,1.0,1.1114881104453718,0.6767777777777777,0.9412222222222222,0.5902222222222222,0.8866666666666667
4,ols,0.4,2.0,0.5557440552226859,0.9463333333333334,0.9996666666666667,0.8927777777777778,0.9978888888888889
4,ols,0.8,0.5,2.1399218918959453,0.3904444444444444,0.6677777777777778,0.2852222222222222,0.5342222222222223
4,ols,0.8,1.0,1.0699609459479726,0.6778888888888889,0.9402222222222223,0.5443333333333333,0.8538888888888888
4,ols,0.8,2.0,0.5349804729739863,0.945,0.9996666666666667,0.8615555555555555,0.9914444444444445
